reason,detail,payload
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3877"",""upazilaId"":""426"",""nameEn"":""Nitai"",""nameBn"":""নিতাই""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3878"",""upazilaId"":""426"",""nameEn"":""Bahagili"",""nameBn"":""বাহাগিলি""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3879"",""upazilaId"":""426"",""nameEn"":""Chandkhana"",""nameBn"":""চাঁদখানা""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3880"",""upazilaId"":""426"",""nameEn"":""Kishoreganj"",""nameBn"":""কিশোরগঞ্জ""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3881"",""upazilaId"":""426"",""nameEn"":""Ranachandi"",""nameBn"":""রনচন্ডি""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3882"",""upazilaId"":""426"",""nameEn"":""Garagram"",""nameBn"":""গাড়াগ্রাম""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3883"",""upazilaId"":""426"",""nameEn"":""Magura"",""nameBn"":""মাগুরা""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3974"",""upazilaId"":""434"",""nameEn"":""Kanchipara"",""nameBn"":""কঞ্চিপাড়া""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3975"",""upazilaId"":""434"",""nameEn"":""Uria"",""nameBn"":""উড়িয়া""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3976"",""upazilaId"":""434"",""nameEn"":""Udakhali"",""nameBn"":""উদাখালী""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3977"",""upazilaId"":""434"",""nameEn"":""Gazaria"",""nameBn"":""গজারিয়া""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3978"",""upazilaId"":""434"",""nameEn"":""Phulchari"",""nameBn"":""ফুলছড়ি""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3979"",""upazilaId"":""434"",""nameEn"":""Erendabari"",""nameBn"":""এরেন্ডাবাড়ী""}"
nuhil_upazila_name_no_match,Phulchari,"{""id"":""3980"",""upazilaId"":""434"",""nameEn"":""Fazlupur"",""nameBn"":""ফজলুপুর""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4012"",""upazilaId"":""437"",""nameEn"":""Dhormogarh"",""nameBn"":""ধর্মগড়""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4013"",""upazilaId"":""437"",""nameEn"":""Nekmorod"",""nameBn"":""নেকমরদ""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4014"",""upazilaId"":""437"",""nameEn"":""Hosengaon"",""nameBn"":""হোসেনগাঁও""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4015"",""upazilaId"":""437"",""nameEn"":""Lehemba"",""nameBn"":""লেহেম্বা""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4016"",""upazilaId"":""437"",""nameEn"":""Bachor"",""nameBn"":""বাচোর""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4017"",""upazilaId"":""437"",""nameEn"":""Kashipur"",""nameBn"":""কাশিপুর""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4018"",""upazilaId"":""437"",""nameEn"":""Ratore"",""nameBn"":""রাতোর""}"
nuhil_upazila_name_no_match,Ranisankail,"{""id"":""4019"",""upazilaId"":""437"",""nameEn"":""Nonduar"",""nameBn"":""নন্দুয়ার""}"
nuhil_upazila_name_no_match,Taragonj,"{""id"":""4055"",""upazilaId"":""442"",""nameEn"":""Kurshatara"",""nameBn"":""কুর্শা""}"
nuhil_upazila_name_no_match,Taragonj,"{""id"":""4056"",""upazilaId"":""442"",""nameEn"":""Alampur"",""nameBn"":""আলমপুর""}"
nuhil_upazila_name_no_match,Taragonj,"{""id"":""4057"",""upazilaId"":""442"",""nameEn"":""Soyar"",""nameBn"":""সয়ার""}"
nuhil_upazila_name_no_match,Taragonj,"{""id"":""4058"",""upazilaId"":""442"",""nameEn"":""Ikorchali"",""nameBn"":""ইকরচালী""}"
nuhil_upazila_name_no_match,Taragonj,"{""id"":""4059"",""upazilaId"":""442"",""nameEn"":""Hariarkuthi"",""nameBn"":""হাড়িয়ারকুঠি""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4060"",""upazilaId"":""443"",""nameEn"":""Radhanagar"",""nameBn"":""রাধানগর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4061"",""upazilaId"":""443"",""nameEn"":""Gopinathpur"",""nameBn"":""গোপীনাথপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4062"",""upazilaId"":""443"",""nameEn"":""Modhupur"",""nameBn"":""মধুপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4063"",""upazilaId"":""443"",""nameEn"":""Kutubpur"",""nameBn"":""কুতুবপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4064"",""upazilaId"":""443"",""nameEn"":""Bishnapur"",""nameBn"":""বিষ্ণপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4065"",""upazilaId"":""443"",""nameEn"":""Kalupara"",""nameBn"":""কালুপাড়া""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4066"",""upazilaId"":""443"",""nameEn"":""Lohanipara"",""nameBn"":""লোহানীপাড়া""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4067"",""upazilaId"":""443"",""nameEn"":""Gopalpur"",""nameBn"":""গোপালপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4068"",""upazilaId"":""443"",""nameEn"":""Damodorpur"",""nameBn"":""দামোদরপুর""}"
nuhil_upazila_name_no_match,Badargonj,"{""id"":""4069"",""upazilaId"":""443"",""nameEn"":""Ramnathpurupb"",""nameBn"":""রামনাথপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4087"",""upazilaId"":""445"",""nameEn"":""Chattracol"",""nameBn"":""চৈত্রকোল""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4088"",""upazilaId"":""445"",""nameEn"":""Vendabari"",""nameBn"":""ভেন্ডাবাড়ী""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4089"",""upazilaId"":""445"",""nameEn"":""Borodargah"",""nameBn"":""বড়দরগাহ""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4090"",""upazilaId"":""445"",""nameEn"":""Kumedpur"",""nameBn"":""কুমেদপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4091"",""upazilaId"":""445"",""nameEn"":""Modankhali"",""nameBn"":""মদনখালী""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4092"",""upazilaId"":""445"",""nameEn"":""Tukuria"",""nameBn"":""টুকুরিয়া""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4093"",""upazilaId"":""445"",""nameEn"":""Boro Alampur"",""nameBn"":""বড় আলমপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4094"",""upazilaId"":""445"",""nameEn"":""Raypur"",""nameBn"":""রায়পুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4095"",""upazilaId"":""445"",""nameEn"":""Pirgonj"",""nameBn"":""পীরগঞ্জ""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4096"",""upazilaId"":""445"",""nameEn"":""Shanerhat"",""nameBn"":""শানেরহাট""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4097"",""upazilaId"":""445"",""nameEn"":""Mithipur"",""nameBn"":""মিঠিপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4098"",""upazilaId"":""445"",""nameEn"":""Ramnathpur"",""nameBn"":""রামনাথপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4099"",""upazilaId"":""445"",""nameEn"":""Chattra"",""nameBn"":""চতরা""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4100"",""upazilaId"":""445"",""nameEn"":""Kabilpur"",""nameBn"":""কাবিলপুর""}"
nuhil_upazila_name_no_match,Pirgonj,"{""id"":""4101"",""upazilaId"":""445"",""nameEn"":""Pachgachi"",""nameBn"":""পাঁচগাছী""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4108"",""upazilaId"":""447"",""nameEn"":""Kollyani"",""nameBn"":""কল্যাণী""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4109"",""upazilaId"":""447"",""nameEn"":""Parul"",""nameBn"":""পারুল""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4110"",""upazilaId"":""447"",""nameEn"":""Itakumari"",""nameBn"":""ইটাকুমারী""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4111"",""upazilaId"":""447"",""nameEn"":""Saula"",""nameBn"":""ছাওলা""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4112"",""upazilaId"":""447"",""nameEn"":""Kandi"",""nameBn"":""কান্দি""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4113"",""upazilaId"":""447"",""nameEn"":""Pirgacha"",""nameBn"":""পীরগাছা""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4114"",""upazilaId"":""447"",""nameEn"":""Annodanagar"",""nameBn"":""অন্নদানগর""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4115"",""upazilaId"":""447"",""nameEn"":""Tambulpur"",""nameBn"":""তাম্বুলপুর""}"
nuhil_upazila_name_no_match,Pirgacha,"{""id"":""4116"",""upazilaId"":""447"",""nameEn"":""Koikuri"",""nameBn"":""কৈকুড়ী""}"
nuhil_upazila_name_no_match,Rowmari,"{""id"":""4181"",""upazilaId"":""455"",""nameEn"":""Dadevanga"",""nameBn"":""দাঁতভাঙ্গা""}"
nuhil_upazila_name_no_match,Rowmari,"{""id"":""4182"",""upazilaId"":""455"",""nameEn"":""Shoulemari"",""nameBn"":""শৌলমারী""}"
nuhil_upazila_name_no_match,Rowmari,"{""id"":""4183"",""upazilaId"":""455"",""nameEn"":""Bondober"",""nameBn"":""বন্দবেড়""}"
nuhil_upazila_name_no_match,Rowmari,"{""id"":""4184"",""upazilaId"":""455"",""nameEn"":""Rowmari"",""nameBn"":""রৌমারী""}"
nuhil_upazila_name_no_match,Rowmari,"{""id"":""4185"",""upazilaId"":""455"",""nameEn"":""Jadurchar"",""nameBn"":""যাদুরচর""}"
nuhil_upazila_name_no_match,Charrajibpur,"{""id"":""4186"",""upazilaId"":""456"",""nameEn"":""Rajibpur"",""nameBn"":""রাজিবপুর""}"
nuhil_upazila_name_no_match,Charrajibpur,"{""id"":""4187"",""upazilaId"":""456"",""nameEn"":""Kodalkati"",""nameBn"":""কোদালকাটি""}"
nuhil_upazila_name_no_match,Charrajibpur,"{""id"":""4188"",""upazilaId"":""456"",""nameEn"":""Mohongonj"",""nameBn"":""মোহনগঞ্জ""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4215"",""upazilaId"":""459"",""nameEn"":""Ranishimul"",""nameBn"":""রানীশিমুল""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4216"",""upazilaId"":""459"",""nameEn"":""Singabaruna"",""nameBn"":""সিংগাবরুনা""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4217"",""upazilaId"":""459"",""nameEn"":""Kakilakura"",""nameBn"":""কাকিলাকুড়া""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4218"",""upazilaId"":""459"",""nameEn"":""Tatihati"",""nameBn"":""তাতীহাটি""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4219"",""upazilaId"":""459"",""nameEn"":""Gosaipur"",""nameBn"":""গোশাইপুর""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4220"",""upazilaId"":""459"",""nameEn"":""Sreebordi"",""nameBn"":""শ্রীবরদী""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4221"",""upazilaId"":""459"",""nameEn"":""Bhelua"",""nameBn"":""ভেলুয়া""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4222"",""upazilaId"":""459"",""nameEn"":""Kharia Kazirchar"",""nameBn"":""খড়িয়া কাজিরচর""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4223"",""upazilaId"":""459"",""nameEn"":""Kurikahonia"",""nameBn"":""কুড়িকাহনিয়া""}"
nuhil_upazila_name_no_match,Sreebordi,"{""id"":""4224"",""upazilaId"":""459"",""nameEn"":""Garjaripa"",""nameBn"":""গড়জরিপা""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4225"",""upazilaId"":""460"",""nameEn"":""Gonopoddi"",""nameBn"":""গণপদ্দী""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4226"",""upazilaId"":""460"",""nameEn"":""Nokla"",""nameBn"":""নকলা""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4227"",""upazilaId"":""460"",""nameEn"":""Urpha"",""nameBn"":""উরফা""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4228"",""upazilaId"":""460"",""nameEn"":""Gourdwar"",""nameBn"":""গৌড়দ্বার""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4229"",""upazilaId"":""460"",""nameEn"":""Baneshwardi"",""nameBn"":""বানেশ্বর্দী""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4230"",""upazilaId"":""460"",""nameEn"":""Pathakata"",""nameBn"":""পাঠাকাটা""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4231"",""upazilaId"":""460"",""nameEn"":""Talki"",""nameBn"":""টালকী""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4232"",""upazilaId"":""460"",""nameEn"":""Choraustadhar"",""nameBn"":""চরঅষ্টধর""}"
nuhil_upazila_name_no_match,Nokla,"{""id"":""4233"",""upazilaId"":""460"",""nameEn"":""Chandrakona"",""nameBn"":""চন্দ্রকোনা""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4277"",""upazilaId"":""465"",""nameEn"":""Dulla"",""nameBn"":""দুল্লা""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4278"",""upazilaId"":""465"",""nameEn"":""Borogram"",""nameBn"":""বড়গ্রাম""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4279"",""upazilaId"":""465"",""nameEn"":""Tarati"",""nameBn"":""তারাটি""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4280"",""upazilaId"":""465"",""nameEn"":""Kumargata"",""nameBn"":""কুমারগাতা""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4281"",""upazilaId"":""465"",""nameEn"":""Basati"",""nameBn"":""বাশাটি""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4282"",""upazilaId"":""465"",""nameEn"":""Mankon"",""nameBn"":""মানকোন""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4283"",""upazilaId"":""465"",""nameEn"":""Ghoga"",""nameBn"":""ঘোগা""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4284"",""upazilaId"":""465"",""nameEn"":""Daogaon"",""nameBn"":""দাওগাঁও""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4285"",""upazilaId"":""465"",""nameEn"":""Kashimpur"",""nameBn"":""কাশিমপুর""}"
nuhil_upazila_name_no_match,Muktagacha,"{""id"":""4286"",""upazilaId"":""465"",""nameEn"":""Kheruajani"",""nameBn"":""খেরুয়াজানী""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4307"",""upazilaId"":""468"",""nameEn"":""Rambhadrapur"",""nameBn"":""রামভদ্রপুর""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4308"",""upazilaId"":""468"",""nameEn"":""Sondhara"",""nameBn"":""ছনধরা""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4309"",""upazilaId"":""468"",""nameEn"":""Vaitkandi"",""nameBn"":""ভাইটকান্দি""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4310"",""upazilaId"":""468"",""nameEn"":""Singheshwar"",""nameBn"":""সিংহেশ্বর""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4311"",""upazilaId"":""468"",""nameEn"":""Phulpur"",""nameBn"":""ফুলপুর""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4314"",""upazilaId"":""468"",""nameEn"":""Baola"",""nameBn"":""বওলা""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4315"",""upazilaId"":""468"",""nameEn"":""Payari"",""nameBn"":""পয়ারী""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4316"",""upazilaId"":""468"",""nameEn"":""Balia"",""nameBn"":""বালিয়া""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4317"",""upazilaId"":""468"",""nameEn"":""Rahimganj"",""nameBn"":""রহিমগঞ্জ""}"
nuhil_upazila_name_no_match,Phulpur,"{""id"":""4321"",""upazilaId"":""468"",""nameEn"":""Rupasi"",""nameBn"":""রূপসী""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4364"",""upazilaId"":""472"",""nameEn"":""Iswarganj"",""nameBn"":""ঈশ্বরগঞ্জ""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4365"",""upazilaId"":""472"",""nameEn"":""Sarisha"",""nameBn"":""সরিষা""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4366"",""upazilaId"":""472"",""nameEn"":""Sohagi"",""nameBn"":""সোহাগী""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4367"",""upazilaId"":""472"",""nameEn"":""Atharabari"",""nameBn"":""আঠারবাড়ী""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4368"",""upazilaId"":""472"",""nameEn"":""Rajibpur"",""nameBn"":""রাজিবপুর""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4369"",""upazilaId"":""472"",""nameEn"":""Maijbagh"",""nameBn"":""মাইজবাগ""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4370"",""upazilaId"":""472"",""nameEn"":""Magtula"",""nameBn"":""মগটুলা""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4371"",""upazilaId"":""472"",""nameEn"":""Jatia"",""nameBn"":""জাটিয়া""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4372"",""upazilaId"":""472"",""nameEn"":""Uchakhila"",""nameBn"":""উচাখিলা""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4373"",""upazilaId"":""472"",""nameEn"":""Tarundia"",""nameBn"":""তারুন্দিয়া""}"
nuhil_upazila_name_no_match,Iswarganj,"{""id"":""4374"",""upazilaId"":""472"",""nameEn"":""Barahit"",""nameBn"":""বড়হিত""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4402"",""upazilaId"":""476"",""nameEn"":""Durmot"",""nameBn"":""দুরমুট""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4403"",""upazilaId"":""476"",""nameEn"":""Kulia"",""nameBn"":""কুলিয়া""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4404"",""upazilaId"":""476"",""nameEn"":""Mahmudpur"",""nameBn"":""মাহমুদপুর""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4405"",""upazilaId"":""476"",""nameEn"":""Nangla"",""nameBn"":""নাংলা""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4406"",""upazilaId"":""476"",""nameEn"":""Nayanagar"",""nameBn"":""নয়ানগর""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4407"",""upazilaId"":""476"",""nameEn"":""Adra"",""nameBn"":""আদ্রা""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4408"",""upazilaId"":""476"",""nameEn"":""Charbani Pakuria"",""nameBn"":""চরবানী পাকুরিয়া""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4409"",""upazilaId"":""476"",""nameEn"":""Fulkucha"",""nameBn"":""ফুলকোচা""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4410"",""upazilaId"":""476"",""nameEn"":""Ghuserpara"",""nameBn"":""ঘোষেরপাড়া""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4411"",""upazilaId"":""476"",""nameEn"":""Jhaugara"",""nameBn"":""ঝাউগড়া""}"
nuhil_upazila_name_no_match,Melandah,"{""id"":""4412"",""upazilaId"":""476"",""nameEn"":""Shuampur"",""nameBn"":""শ্যামপুর""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4425"",""upazilaId"":""478"",""nameEn"":""Dungdhara"",""nameBn"":""ডাংধরা""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4426"",""upazilaId"":""478"",""nameEn"":""Char Amkhawa"",""nameBn"":""চর আমখাওয়া""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4427"",""upazilaId"":""478"",""nameEn"":""Parram Rampur"",""nameBn"":""পাররাম রামপুর""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4428"",""upazilaId"":""478"",""nameEn"":""Hatibanga"",""nameBn"":""হাতীভাঙ্গা""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4429"",""upazilaId"":""478"",""nameEn"":""Bahadurabad"",""nameBn"":""বাহাদুরাবাদ""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4430"",""upazilaId"":""478"",""nameEn"":""Chikajani"",""nameBn"":""চিকাজানী""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4431"",""upazilaId"":""478"",""nameEn"":""Chukaibari"",""nameBn"":""চুকাইবাড়ী""}"
nuhil_upazila_name_no_match,Dewangonj,"{""id"":""4432"",""upazilaId"":""478"",""nameEn"":""Dewangonj"",""nameBn"":""দেওয়ানগঞ্জ""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4448"",""upazilaId"":""481"",""nameEn"":""Danua"",""nameBn"":""ধানুয়া""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4449"",""upazilaId"":""481"",""nameEn"":""Bagarchar"",""nameBn"":""বগারচর""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4450"",""upazilaId"":""481"",""nameEn"":""Battajore"",""nameBn"":""বাট্রাজোড়""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4451"",""upazilaId"":""481"",""nameEn"":""Shadurpara"",""nameBn"":""সাধুরপাড়া""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4452"",""upazilaId"":""481"",""nameEn"":""Bakshigonj"",""nameBn"":""বকসীগঞ্জ""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4453"",""upazilaId"":""481"",""nameEn"":""Nilakhia"",""nameBn"":""নিলক্ষিয়া""}"
nuhil_upazila_name_no_match,Bokshiganj,"{""id"":""4454"",""upazilaId"":""481"",""nameEn"":""Merurchar"",""nameBn"":""মেরুরচর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4455"",""upazilaId"":""482"",""nameEn"":""Asma"",""nameBn"":""আসমা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4456"",""upazilaId"":""482"",""nameEn"":""Chhiram"",""nameBn"":""চিরাম""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4457"",""upazilaId"":""482"",""nameEn"":""Baushi"",""nameBn"":""বাউশী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4458"",""upazilaId"":""482"",""nameEn"":""Barhatta"",""nameBn"":""বারহাট্টা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4459"",""upazilaId"":""482"",""nameEn"":""Raypur"",""nameBn"":""রায়পুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4460"",""upazilaId"":""482"",""nameEn"":""Sahata"",""nameBn"":""সাহতা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4461"",""upazilaId"":""482"",""nameEn"":""Singdha"",""nameBn"":""সিংধা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4462"",""upazilaId"":""483"",""nameEn"":""Durgapur"",""nameBn"":""দূর্গাপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4463"",""upazilaId"":""483"",""nameEn"":""Kakoirgora"",""nameBn"":""কাকৈরগড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4464"",""upazilaId"":""483"",""nameEn"":""Kullagora"",""nameBn"":""কুল্লাগড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4465"",""upazilaId"":""483"",""nameEn"":""Chandigarh"",""nameBn"":""চণ্ডিগড়""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4466"",""upazilaId"":""483"",""nameEn"":""Birisiri"",""nameBn"":""বিরিশিরি""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4467"",""upazilaId"":""483"",""nameEn"":""Bakaljora"",""nameBn"":""বাকলজোড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4468"",""upazilaId"":""483"",""nameEn"":""Gawkandia"",""nameBn"":""গাঁওকান্দিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4469"",""upazilaId"":""484"",""nameEn"":""Asujia"",""nameBn"":""আশুজিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4470"",""upazilaId"":""484"",""nameEn"":""Dalpa"",""nameBn"":""দলপা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4471"",""upazilaId"":""484"",""nameEn"":""Goraduba"",""nameBn"":""গড়াডোবা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4472"",""upazilaId"":""484"",""nameEn"":""Gonda"",""nameBn"":""গণ্ডা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4473"",""upazilaId"":""484"",""nameEn"":""Sandikona"",""nameBn"":""সান্দিকোনা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4474"",""upazilaId"":""484"",""nameEn"":""Maska"",""nameBn"":""মাসকা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4475"",""upazilaId"":""484"",""nameEn"":""Bolaishimul"",""nameBn"":""বলাইশিমুল""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4476"",""upazilaId"":""484"",""nameEn"":""Noapara"",""nameBn"":""নওপাড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4477"",""upazilaId"":""484"",""nameEn"":""Kandiura"",""nameBn"":""কান্দিউড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4478"",""upazilaId"":""484"",""nameEn"":""Chirang"",""nameBn"":""চিরাং""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4479"",""upazilaId"":""484"",""nameEn"":""Roailbari Amtala"",""nameBn"":""রোয়াইলবাড়ী আমতলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4480"",""upazilaId"":""484"",""nameEn"":""Paikura"",""nameBn"":""পাইকুড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4481"",""upazilaId"":""484"",""nameEn"":""Muzafarpur"",""nameBn"":""মোজাফরপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4482"",""upazilaId"":""485"",""nameEn"":""Shormushia"",""nameBn"":""স্বরমুশিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4483"",""upazilaId"":""485"",""nameEn"":""Shunoi"",""nameBn"":""শুনই""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4484"",""upazilaId"":""485"",""nameEn"":""Lunesshor"",""nameBn"":""লুনেশ্বর""}"
